machine_id,machine_type,timestamp,cycle,temperature_C,vibration_mm_s,pressure_psi,current_A,rpm,health_state,RUL,failure
M018,Conveyor_Motor,2025-01-13 19:00:00,163,65.23,1.691,103.76,17.44,1440.4,Healthy,81,0
M018,Conveyor_Motor,2025-01-13 20:00:00,164,64.14,1.707,103.93,17.34,1442.5,Healthy,80,0
M018,Conveyor_Motor,2025-01-13 21:00:00,165,65.33,1.729,105.2,16.83,1413.0,Healthy,79,0
M018,Conveyor_Motor,2025-01-13 22:00:00,166,65.64,1.777,105.41,17.85,1441.8,Healthy,78,0
M018,Conveyor_Motor,2025-01-13 23:00:00,167,62.89,1.854,105.57,17.76,1480.8,Healthy,77,0
M018,Conveyor_Motor,2025-01-14 00:00:00,168,63.53,1.85,104.21,17.71,1483.4,Healthy,76,0
M018,Conveyor_Motor,2025-01-14 01:00:00,169,64.73,1.681,102.56,16.42,1477.7,Healthy,75,0
M018,Conveyor_Motor,2025-01-14 02:00:00,170,66.21,1.857,104.14,17.63,1460.5,Healthy,74,0
M018,Conveyor_Motor,2025-01-14 03:00:00,171,65.3,1.617,103.35,17.64,1463.4,Warning,73,0
M018,Conveyor_Motor,2025-01-14 04:00:00,172,65.98,2.036,106.12,17.9,1463.0,Warning,72,0
M018,Conveyor_Motor,2025-01-14 05:00:00,173,63.74,1.697,104.38,17.95,1431.1,Warning,71,0
M018,Conveyor_Motor,2025-01-14 06:00:00,174,63.77,2.009,103.8,17.21,1458.6,Warning,70,0
M018,Conveyor_Motor,2025-01-14 07:00:00,175,64.64,1.843,106.95,17.63,1430.7,Warning,69,0
M018,Conveyor_Motor,2025-01-14 08:00:00,176,64.82,2.079,104.1,18.0,1438.6,Warning,68,0
M018,Conveyor_Motor,2025-01-14 09:00:00,177,64.35,2.26,102.16,16.71,1406.9,Warning,67,0
M018,Conveyor_Motor,2025-01-14 10:00:00,178,68.27,2.224,101.65,17.5,1480.1,Warning,66,0
M018,Conveyor_Motor,2025-01-14 11:00:00,179,65.22,2.23,105.55,17.73,1454.2,Warning,65,0
M018,Conveyor_Motor,2025-01-14 12:00:00,180,70.04,2.126,104.14,17.74,1445.6,Warning,64,0
M018,Conveyor_Motor,2025-01-14 13:00:00,181,66.76,2.313,99.27,18.21,1418.8,Warning,63,0
M018,Conveyor_Motor,2025-01-14 14:00:00,182,67.8,2.717,102.62,16.95,1442.7,Warning,62,0
M018,Conveyor_Motor,2025-01-14 15:00:00,183,66.61,2.396,101.53,18.48,1464.0,Warning,61,0
M018,Conveyor_Motor,2025-01-14 16:00:00,184,67.71,2.698,102.37,18.53,1437.5,Warning,60,0
M018,Conveyor_Motor,2025-01-14 17:00:00,185,68.18,2.628,101.5,18.85,1450.4,Warning,59,0
M018,Conveyor_Motor,2025-01-14 18:00:00,186,68.28,2.428,100.29,17.74,1450.3,Warning,58,0
M018,Conveyor_Motor,2025-01-14 19:00:00,187,69.23,2.611,100.1,18.31,1457.2,Warning,57,0
M018,Conveyor_Motor,2025-01-14 20:00:00,188,69.4,2.939,103.64,18.74,1444.1,Warning,56,0
M018,Conveyor_Motor,2025-01-14 21:00:00,189,69.07,2.508,103.42,18.9,1475.9,Warning,55,0
M018,Conveyor_Motor,2025-01-14 22:00:00,190,69.62,2.843,98.23,18.25,1391.5,Warning,54,0
M018,Conveyor_Motor,2025-01-14 23:00:00,191,68.13,2.923,99.76,19.0,1425.7,Warning,53,0
M018,Conveyor_Motor,2025-01-15 00:00:00,192,66.48,2.521,101.08,19.96,1370.4,Warning,52,0
M018,Conveyor_Motor,2025-01-15 01:00:00,193,70.81,3.08,100.81,18.99,1436.6,Warning,51,0
M018,Conveyor_Motor,2025-01-15 02:00:00,194,72.66,2.954,99.9,19.11,1436.7,Warning,50,0
M018,Conveyor_Motor,2025-01-15 03:00:00,195,72.27,3.236,95.98,19.28,1397.4,Warning,49,0
M018,Conveyor_Motor,2025-01-15 04:00:00,196,69.24,3.559,100.56,19.22,1391.0,Warning,48,0
M018,Conveyor_Motor,2025-01-15 05:00:00,197,72.78,3.079,98.12,18.7,1409.8,Warning,47,0
M018,Conveyor_Motor,2025-01-15 06:00:00,198,69.71,3.096,101.57,18.97,1413.3,Warning,46,0
M018,Conveyor_Motor,2025-01-15 07:00:00,199,74.49,3.432,100.16,20.92,1413.4,Warning,45,0
M018,Conveyor_Motor,2025-01-15 08:00:00,200,72.19,3.787,100.11,19.2,1438.6,Warning,44,0
M018,Conveyor_Motor,2025-01-15 09:00:00,201,75.54,3.511,97.83,18.28,1388.3,Warning,43,0
M018,Conveyor_Motor,2025-01-15 10:00:00,202,74.88,3.633,99.92,19.35,1402.9,Warning,42,0
M018,Conveyor_Motor,2025-01-15 11:00:00,203,73.29,3.188,97.15,18.86,1417.9,Warning,41,0
M018,Conveyor_Motor,2025-01-15 12:00:00,204,74.72,3.082,95.48,20.26,1400.4,Warning,40,0
M018,Conveyor_Motor,2025-01-15 13:00:00,205,75.51,3.235,100.12,19.33,1432.6,Warning,39,0
M018,Conveyor_Motor,2025-01-15 14:00:00,206,73.51,3.781,95.57,19.31,1380.5,Warning,38,0
M018,Conveyor_Motor,2025-01-15 15:00:00,207,77.36,3.31,99.08,19.69,1375.0,Warning,37,0
M018,Conveyor_Motor,2025-01-15 16:00:00,208,75.97,3.644,95.28,19.62,1359.6,Warning,36,0
M018,Conveyor_Motor,2025-01-15 17:00:00,209,73.34,4.196,97.11,20.47,1409.9,Warning,35,0
M018,Conveyor_Motor,2025-01-15 18:00:00,210,76.71,3.349,95.84,19.35,1393.6,Warning,34,0
M018,Conveyor_Motor,2025-01-15 19:00:00,211,76.36,3.816,94.23,20.77,1376.9,Warning,33,0
M018,Conveyor_Motor,2025-01-15 20:00:00,212,74.69,4.512,96.35,20.49,1399.0,Warning,32,0
M018,Conveyor_Motor,2025-01-15 21:00:00,213,77.49,3.964,94.1,20.07,1393.1,Warning,31,0
M018,Conveyor_Motor,2025-01-15 22:00:00,214,74.89,3.785,94.57,21.1,1368.4,Warning,30,0
M018,Conveyor_Motor,2025-01-15 23:00:00,215,78.61,3.65,96.38,21.19,1358.3,Warning,29,0
M018,Conveyor_Motor,2025-01-16 00:00:00,216,74.94,3.658,96.77,21.48,1415.4,Warning,28,0
M018,Conveyor_Motor,2025-01-16 01:00:00,217,74.89,3.891,99.06,21.02,1366.2,Warning,27,0
M018,Conveyor_Motor,2025-01-16 02:00:00,218,77.26,4.49,95.07,21.57,1388.4,Warning,26,0
M018,Conveyor_Motor,2025-01-16 03:00:00,219,79.6,4.324,91.4,21.9,1375.8,Warning,25,0
M018,Conveyor_Motor,2025-01-16 04:00:00,220,79.72,4.201,93.78,22.51,1356.9,Warning,24,0
M018,Conveyor_Motor,2025-01-16 05:00:00,221,77.52,5.152,93.06,20.98,1335.0,Warning,23,0
M018,Conveyor_Motor,2025-01-16 06:00:00,222,76.45,4.056,95.93,20.89,1339.8,Warning,22,0
M018,Conveyor_Motor,2025-01-16 07:00:00,223,79.14,4.258,94.4,21.73,1345.1,Warning,21,0
M018,Conveyor_Motor,2025-01-16 08:00:00,224,78.28,4.334,98.64,22.06,1371.0,Warning,20,0
M018,Conveyor_Motor,2025-01-16 09:00:00,225,78.97,4.415,89.42,21.58,1375.9,Warning,19,0
M018,Conveyor_Motor,2025-01-16 10:00:00,226,77.54,4.997,93.58,21.32,1361.4,Critical,18,0
M018,Conveyor_Motor,2025-01-16 11:00:00,227,80.65,4.212,95.41,21.56,1361.3,Critical,17,0
M018,Conveyor_Motor,2025-01-16 12:00:00,228,79.32,4.654,93.54,20.43,1396.6,Critical,16,0
M018,Conveyor_Motor,2025-01-16 13:00:00,229,83.7,5.133,98.98,20.83,1381.5,Critical,15,0
M018,Conveyor_Motor,2025-01-16 14:00:00,230,84.77,5.297,92.27,22.15,1346.1,Critical,14,0
M018,Conveyor_Motor,2025-01-16 15:00:00,231,77.47,5.529,88.85,21.75,1335.2,Critical,13,0
M018,Conveyor_Motor,2025-01-16 16:00:00,232,85.64,5.384,96.01,21.94,1387.4,Critical,12,0
M018,Conveyor_Motor,2025-01-16 17:00:00,233,85.28,5.754,95.74,23.26,1322.3,Critical,11,0
M018,Conveyor_Motor,2025-01-16 18:00:00,234,79.35,4.944,88.65,20.77,1324.4,Critical,10,0
M018,Conveyor_Motor,2025-01-16 19:00:00,235,81.78,5.029,95.22,23.23,1341.8,Critical,9,0
M018,Conveyor_Motor,2025-01-16 20:00:00,236,85.35,6.062,97.81,24.37,1385.1,Critical,8,0
M018,Conveyor_Motor,2025-01-16 21:00:00,237,85.7,4.814,90.49,22.23,1353.6,Critical,7,0
M018,Conveyor_Motor,2025-01-16 22:00:00,238,88.35,5.747,89.15,23.07,1371.8,Critical,6,0
M018,Conveyor_Motor,2025-01-16 23:00:00,239,89.36,4.555,93.74,22.78,1353.4,Critical,5,0
M018,Conveyor_Motor,2025-01-17 00:00:00,240,78.63,5.818,92.37,22.86,1323.4,Critical,4,0
M018,Conveyor_Motor,2025-01-17 01:00:00,241,88.31,6.166,91.61,22.82,1388.8,Critical,3,0
M018,Conveyor_Motor,2025-01-17 02:00:00,242,83.91,5.032,93.13,23.09,1320.0,Critical,2,0
M018,Conveyor_Motor,2025-01-17 03:00:00,243,87.17,5.025,90.91,22.25,1328.4,Critical,1,0
M018,Conveyor_Motor,2025-01-17 04:00:00,244,88.65,6.152,88.47,22.68,1299.2,Critical,0,1
M019,Industrial_Pump,2025-01-02 01:00:00,1,61.86,1.882,102.14,13.36,1432.9,Healthy,228,0
M019,Industrial_Pump,2025-01-02 02:00:00,2,61.63,1.967,101.27,13.35,1439.9,Healthy,227,0
M019,Industrial_Pump,2025-01-02 03:00:00,3,63.58,2.189,106.79,13.86,1437.2,Healthy,226,0
M019,Industrial_Pump,2025-01-02 04:00:00,4,62.76,1.993,105.0,13.69,1442.2,Healthy,225,0
M019,Industrial_Pump,2025-01-02 05:00:00,5,61.39,2.126,102.32,13.5,1433.0,Healthy,224,0
M019,Industrial_Pump,2025-01-02 06:00:00,6,61.28,2.086,103.99,13.37,1430.2,Healthy,223,0
M019,Industrial_Pump,2025-01-02 07:00:00,7,62.26,2.05,102.36,13.76,1447.4,Healthy,222,0
M019,Industrial_Pump,2025-01-02 08:00:00,8,61.82,1.927,105.79,14.01,1431.8,Healthy,221,0
M019,Industrial_Pump,2025-01-02 09:00:00,9,62.22,1.994,102.31,14.03,1463.0,Healthy,220,0
M019,Industrial_Pump,2025-01-02 10:00:00,10,63.03,2.054,103.32,12.69,1461.6,Healthy,219,0
M019,Industrial_Pump,2025-01-02 11:00:00,11,61.45,2.113,105.21,14.12,1417.0,Healthy,218,0
M019,Industrial_Pump,2025-01-02 12:00:00,12,63.1,1.982,103.66,13.71,1428.8,Healthy,217,0
M019,Industrial_Pump,2025-01-02 13:00:00,13,61.82,2.043,102.38,13.1,1451.4,Healthy,216,0
M019,Industrial_Pump,2025-01-02 14:00:00,14,62.41,1.843,104.4,13.68,1418.5,Healthy,215,0
M019,Industrial_Pump,2025-01-02 15:00:00,15,61.58,2.066,102.31,13.35,1429.5,Healthy,214,0
M019,Industrial_Pump,2025-01-02 16:00:00,16,61.18,1.919,102.12,13.93,1424.4,Healthy,213,0
M019,Industrial_Pump,2025-01-02 17:00:00,17,63.2,2.245,103.55,14.56,1446.2,Healthy,212,0
M019,Industrial_Pump,2025-01-02 18:00:00,18,62.28,2.023,100.86,13.58,1421.1,Healthy,211,0
M019,Industrial_Pump,2025-01-02 19:00:00,19,63.0,2.201,104.12,13.86,1452.5,Healthy,210,0
M019,Industrial_Pump,2025-01-02 20:00:00,20,62.24,2.15,107.34,14.33,1428.7,Healthy,209,0
M019,Industrial_Pump,2025-01-02 21:00:00,21,62.96,1.962,103.46,14.41,1423.1,Healthy,208,0
M019,Industrial_Pump,2025-01-02 22:00:00,22,61.72,2.143,102.51,12.99,1415.6,Healthy,207,0
M019,Industrial_Pump,2025-01-02 23:00:00,23,61.51,2.025,103.34,13.55,1439.2,Healthy,206,0
M019,Industrial_Pump,2025-01-03 00:00:00,24,61.62,1.96,104.14,13.8,1453.3,Healthy,205,0
M019,Industrial_Pump,2025-01-03 01:00:00,25,64.14,1.818,104.57,13.82,1457.2,Healthy,204,0
M019,Industrial_Pump,2025-01-03 02:00:00,26,61.61,1.992,101.86,14.17,1440.1,Healthy,203,0
M019,Industrial_Pump,2025-01-03 03:00:00,27,63.25,1.986,102.79,14.05,1432.9,Healthy,202,0
M019,Industrial_Pump,2025-01-03 04:00:00,28,62.75,2.08,103.95,13.51,1443.4,Healthy,201,0
M019,Industrial_Pump,2025-01-03 05:00:00,29,61.36,2.039,106.32,14.25,1430.4,Healthy,200,0
M019,Industrial_Pump,2025-01-03 06:00:00,30,62.39,1.976,104.22,13.39,1428.2,Healthy,199,0
M019,Industrial_Pump,2025-01-03 07:00:00,31,64.0,2.042,103.12,12.9,1440.5,Healthy,198,0
M019,Industrial_Pump,2025-01-03 08:00:00,32,64.31,1.972,103.22,13.77,1428.5,Healthy,197,0
M019,Industrial_Pump,2025-01-03 09:00:00,33,64.33,2.127,104.84,14.6,1463.6,Healthy,196,0
M019,Industrial_Pump,2025-01-03 10:00:00,34,62.2,2.001,103.36,13.54,1434.7,Healthy,195,0
M019,Industrial_Pump,2025-01-03 11:00:00,35,61.61,1.917,100.16,14.17,1398.1,Healthy,194,0
M019,Industrial_Pump,2025-01-03 12:00:00,36,62.48,2.126,104.45,13.7,1441.3,Healthy,193,0
M019,Industrial_Pump,2025-01-03 13:00:00,37,61.69,2.02,103.32,13.48,1455.9,Healthy,192,0
M019,Industrial_Pump,2025-01-03 14:00:00,38,62.99,2.014,103.87,13.46,1443.4,Healthy,191,0
M019,Industrial_Pump,2025-01-03 15:00:00,39,62.02,1.996,104.18,13.79,1425.3,Healthy,190,0
M019,Industrial_Pump,2025-01-03 16:00:00,40,63.02,2.128,102.77,15.03,1423.8,Healthy,189,0
M019,Industrial_Pump,2025-01-03 17:00:00,41,62.74,2.085,104.87,14.44,1433.9,Healthy,188,0
M019,Industrial_Pump,2025-01-03 18:00:00,42,62.16,2.072,101.27,13.81,1444.0,Healthy,187,0
M019,Industrial_Pump,2025-01-03 19:00:00,43,61.41,2.248,104.19,13.46,1429.4,Healthy,186,0
M019,Industrial_Pump,2025-01-03 20:00:00,44,61.33,1.954,104.3,13.93,1444.8,Healthy,185,0
M019,Industrial_Pump,2025-01-03 21:00:00,45,62.8,2.071,107.06,14.12,1422.5,Healthy,184,0
M019,Industrial_Pump,2025-01-03 22:00:00,46,62.16,1.916,103.83,13.19,1434.5,Healthy,183,0
M019,Industrial_Pump,2025-01-03 23:00:00,47,62.01,1.895,103.82,13.61,1421.6,Healthy,182,0
M019,Industrial_Pump,2025-01-04 00:00:00,48,63.04,1.994,105.48,13.84,1432.2,Healthy,181,0
M019,Industrial_Pump,2025-01-04 01:00:00,49,61.15,1.912,104.08,13.9,1425.4,Healthy,180,0
M019,Industrial_Pump,2025-01-04 02:00:00,50,60.91,2.099,104.91,13.42,1435.2,Healthy,179,0
M019,Industrial_Pump,2025-01-04 03:00:00,51,62.64,1.919,102.48,14.08,1424.7,Healthy,178,0
M019,Industrial_Pump,2025-01-04 04:00:00,52,62.19,2.039,102.0,14.15,1414.6,Healthy,177,0
M019,Industrial_Pump,2025-01-04 05:00:00,53,62.4,1.983,103.95,13.66,1421.0,Healthy,176,0
M019,Industrial_Pump,2025-01-04 06:00:00,54,61.82,2.077,103.43,13.57,1408.3,Healthy,175,0
M019,Industrial_Pump,2025-01-04 07:00:00,55,61.23,1.955,105.05,13.6,1445.6,Healthy,174,0
M019,Industrial_Pump,2025-01-04 08:00:00,56,61.34,1.823,105.27,13.45,1452.0,Healthy,173,0
M019,Industrial_Pump,2025-01-04 09:00:00,57,61.9,2.167,108.57,13.93,1417.5,Healthy,172,0
M019,Industrial_Pump,2025-01-04 10:00:00,58,62.67,2.067,101.94,13.49,1431.4,Healthy,171,0
M019,Industrial_Pump,2025-01-04 11:00:00,59,62.47,1.938,102.24,13.29,1409.9,Healthy,170,0
M019,Industrial_Pump,2025-01-04 12:00:00,60,62.75,2.037,104.98,13.47,1426.8,Healthy,169,0
M019,Industrial_Pump,2025-01-04 13:00:00,61,62.46,2.118,105.27,13.31,1452.2,Healthy,168,0
M019,Industrial_Pump,2025-01-04 14:00:00,62,63.63,2.071,105.53,13.97,1421.2,Healthy,167,0
M019,Industrial_Pump,2025-01-04 15:00:00,63,63.06,2.068,102.26,13.53,1444.2,Healthy,166,0
M019,Industrial_Pump,2025-01-04 16:00:00,64,64.52,2.209,100.79,13.76,1460.3,Healthy,165,0
M019,Industrial_Pump,2025-01-04 17:00:00,65,61.72,1.979,102.99,14.09,1443.8,Healthy,164,0
M019,Industrial_Pump,2025-01-04 18:00:00,66,62.65,2.01,106.42,13.63,1451.2,Healthy,163,0
M019,Industrial_Pump,2025-01-04 19:00:00,67,60.05,2.025,103.09,13.8,1413.7,Healthy,162,0
M019,Industrial_Pump,2025-01-04 20:00:00,68,63.76,2.046,107.17,14.07,1442.0,Healthy,161,0
M019,Industrial_Pump,2025-01-04 21:00:00,69,62.14,2.096,104.93,13.96,1472.0,Healthy,160,0
M019,Industrial_Pump,2025-01-04 22:00:00,70,63.28,1.966,102.6,13.93,1440.8,Healthy,159,0
M019,Industrial_Pump,2025-01-04 23:00:00,71,62.4,1.867,105.13,13.61,1471.4,Healthy,158,0
M019,Industrial_Pump,2025-01-05 00:00:00,72,62.36,2.018,104.53,13.49,1463.2,Healthy,157,0
M019,Industrial_Pump,2025-01-05 01:00:00,73,64.5,2.102,104.8,13.52,1437.9,Healthy,156,0
M019,Industrial_Pump,2025-01-05 02:00:00,74,62.67,1.914,106.16,13.14,1407.0,Healthy,155,0
M019,Industrial_Pump,2025-01-05 03:00:00,75,63.86,2.107,102.38,13.82,1441.6,Healthy,154,0
M019,Industrial_Pump,2025-01-05 04:00:00,76,62.22,1.926,104.27,14.22,1412.1,Healthy,153,0
M019,Industrial_Pump,2025-01-05 05:00:00,77,61.64,1.913,102.65,13.91,1418.6,Healthy,152,0
M019,Industrial_Pump,2025-01-05 06:00:00,78,63.86,2.036,103.21,13.0,1440.1,Healthy,151,0
M019,Industrial_Pump,2025-01-05 07:00:00,79,62.18,1.897,102.31,14.44,1432.2,Healthy,150,0
M019,Industrial_Pump,2025-01-05 08:00:00,80,62.16,2.085,103.56,14.3,1427.0,Healthy,149,0
M019,Industrial_Pump,2025-01-05 09:00:00,81,61.7,1.988,102.6,13.4,1438.5,Healthy,148,0
M019,Industrial_Pump,2025-01-05 10:00:00,82,63.47,1.911,103.51,14.06,1467.7,Healthy,147,0
M019,Industrial_Pump,2025-01-05 11:00:00,83,63.06,2.009,102.95,14.21,1451.3,Healthy,146,0
M019,Industrial_Pump,2025-01-05 12:00:00,84,62.14,2.008,106.82,14.5,1443.9,Healthy,145,0
M019,Industrial_Pump,2025-01-05 13:00:00,85,62.33,1.914,103.86,14.24,1409.0,Healthy,144,0
M019,Industrial_Pump,2025-01-05 14:00:00,86,62.72,2.098,104.83,13.49,1433.2,Healthy,143,0
M019,Industrial_Pump,2025-01-05 15:00:00,87,61.5,2.228,106.13,13.9,1438.5,Healthy,142,0
M019,Industrial_Pump,2025-01-05 16:00:00,88,62.11,1.998,100.98,13.77,1468.4,Healthy,141,0
M019,Industrial_Pump,2025-01-05 17:00:00,89,62.41,1.967,104.18,13.67,1423.1,Healthy,140,0
M019,Industrial_Pump,2025-01-05 18:00:00,90,61.0,2.033,101.6,13.76,1436.7,Healthy,139,0
M019,Industrial_Pump,2025-01-05 19:00:00,91,62.84,2.013,102.22,13.82,1453.7,Healthy,138,0
M019,Industrial_Pump,2025-01-05 20:00:00,92,61.59,2.19,103.97,13.61,1428.6,Healthy,137,0
M019,Industrial_Pump,2025-01-05 21:00:00,93,62.32,2.02,101.87,14.39,1433.0,Healthy,136,0
M019,Industrial_Pump,2025-01-05 22:00:00,94,63.7,1.92,105.24,14.3,1457.1,Healthy,135,0
M019,Industrial_Pump,2025-01-05 23:00:00,95,62.52,2.129,104.5,13.34,1444.2,Healthy,134,0
M019,Industrial_Pump,2025-01-06 00:00:00,96,61.03,1.907,104.21,13.52,1461.9,Healthy,133,0
M019,Industrial_Pump,2025-01-06 01:00:00,97,63.81,2.303,101.75,13.3,1451.0,Healthy,132,0
M019,Industrial_Pump,2025-01-06 02:00:00,98,61.81,1.957,103.22,13.73,1448.0,Healthy,131,0
M019,Industrial_Pump,2025-01-06 03:00:00,99,60.31,2.07,103.51,13.44,1458.8,Healthy,130,0
M019,Industrial_Pump,2025-01-06 04:00:00,100,61.69,1.995,103.38,14.38,1439.6,Healthy,129,0
M019,Industrial_Pump,2025-01-06 05:00:00,101,62.05,2.118,100.44,13.84,1441.3,Healthy,128,0
M019,Industrial_Pump,2025-01-06 06:00:00,102,62.95,2.059,102.1,13.09,1447.6,Healthy,127,0
M019,Industrial_Pump,2025-01-06 07:00:00,103,61.63,1.996,102.51,13.76,1436.9,Healthy,126,0
M019,Industrial_Pump,2025-01-06 08:00:00,104,60.9,2.106,102.72,14.33,1441.2,Healthy,125,0
M019,Industrial_Pump,2025-01-06 09:00:00,105,62.03,1.878,104.6,13.74,1440.6,Healthy,124,0
M019,Industrial_Pump,2025-01-06 10:00:00,106,63.44,2.116,105.47,12.79,1434.9,Healthy,123,0
M019,Industrial_Pump,2025-01-06 11:00:00,107,60.53,2.076,100.97,14.18,1461.6,Healthy,122,0
M019,Industrial_Pump,2025-01-06 12:00:00,108,61.94,2.063,106.12,14.59,1463.3,Healthy,121,0
M019,Industrial_Pump,2025-01-06 13:00:00,109,62.66,2.191,102.35,13.48,1452.1,Healthy,120,0
M019,Industrial_Pump,2025-01-06 14:00:00,110,62.15,2.097,105.17,14.13,1410.2,Healthy,119,0
M019,Industrial_Pump,2025-01-06 15:00:00,111,62.8,1.966,104.18,13.58,1431.7,Healthy,118,0
M019,Industrial_Pump,2025-01-06 16:00:00,112,61.5,2.105,103.54,13.66,1433.0,Healthy,117,0
M019,Industrial_Pump,2025-01-06 17:00:00,113,62.71,1.944,106.18,13.49,1431.4,Healthy,116,0
M019,Industrial_Pump,2025-01-06 18:00:00,114,62.14,2.077,103.52,13.66,1454.3,Healthy,115,0
M019,Industrial_Pump,2025-01-06 19:00:00,115,59.85,1.972,102.56,13.59,1458.9,Healthy,114,0
M019,Industrial_Pump,2025-01-06 20:00:00,116,61.44,2.02,104.62,13.44,1403.7,Healthy,113,0
M019,Industrial_Pump,2025-01-06 21:00:00,117,59.56,2.162,104.47,13.62,1432.9,Healthy,112,0
M019,Industrial_Pump,2025-01-06 22:00:00,118,61.27,2.045,104.88,13.4,1441.9,Healthy,111,0
M019,Industrial_Pump,2025-01-06 23:00:00,119,61.26,2.02,102.95,14.12,1438.1,Healthy,110,0
M019,Industrial_Pump,2025-01-07 00:00:00,120,60.97,2.021,105.28,13.27,1433.9,Healthy,109,0
M019,Industrial_Pump,2025-01-07 01:00:00,121,61.72,2.05,103.48,13.9,1427.3,Healthy,108,0
M019,Industrial_Pump,2025-01-07 02:00:00,122,61.95,2.009,106.48,13.88,1450.7,Healthy,107,0
M019,Industrial_Pump,2025-01-07 03:00:00,123,63.96,2.054,103.45,13.36,1419.5,Healthy,106,0
M019,Industrial_Pump,2025-01-07 04:00:00,124,59.96,2.118,104.48,13.66,1434.1,Healthy,105,0
M019,Industrial_Pump,2025-01-07 05:00:00,125,61.12,2.079,102.89,13.65,1421.4,Healthy,104,0
M019,Industrial_Pump,2025-01-07 06:00:00,126,61.19,2.122,105.46,13.26,1446.9,Healthy,103,0
M019,Industrial_Pump,2025-01-07 07:00:00,127,61.38,1.979,105.6,13.64,1433.6,Healthy,102,0
M019,Industrial_Pump,2025-01-07 08:00:00,128,60.48,1.995,102.86,13.94,1429.9,Healthy,101,0
M019,Industrial_Pump,2025-01-07 09:00:00,129,63.34,2.069,104.09,14.04,1441.0,Healthy,100,0
M019,Industrial_Pump,2025-01-07 10:00:00,130,62.85,2.014,103.66,13.43,1427.3,Healthy,99,0
M019,Industrial_Pump,2025-01-07 11:00:00,131,63.42,2.076,101.49,14.18,1439.9,Healthy,98,0
M019,Industrial_Pump,2025-01-07 12:00:00,132,61.33,2.208,105.68,14.06,1440.4,Healthy,97,0
M019,Industrial_Pump,2025-01-07 13:00:00,133,62.46,1.813,104.92,13.83,1441.7,Healthy,96,0
M019,Industrial_Pump,2025-01-07 14:00:00,134,62.34,1.982,102.37,13.79,1418.0,Healthy,95,0
M019,Industrial_Pump,2025-01-07 15:00:00,135,62.4,1.926,105.24,13.19,1437.4,Healthy,94,0
M019,Industrial_Pump,2025-01-07 16:00:00,136,62.2,2.151,104.18,13.43,1424.6,Healthy,93,0
M019,Industrial_Pump,2025-01-07 17:00:00,137,63.57,2.026,103.5,13.48,1419.8,Healthy,92,0
M019,Industrial_Pump,2025-01-07 18:00:00,138,64.02,2.036,102.14,14.05,1447.0,Healthy,91,0
M019,Industrial_Pump,2025-01-07 19:00:00,139,60.62,1.942,104.48,12.82,1442.9,Warning,90,0
M019,Industrial_Pump,2025-01-07 20:00:00,140,62.02,2.322,100.59,14.19,1452.1,Warning,89,0
M019,Industrial_Pump,2025-01-07 21:00:00,141,61.65,2.162,105.59,13.01,1449.9,Warning,88,0
M019,Industrial_Pump,2025-01-07 22:00:00,142,61.45,2.188,103.32,13.96,1419.9,Warning,87,0
M019,Industrial_Pump,2025-01-07 23:00:00,143,62.19,2.227,100.77,13.67,1435.7,Warning,86,0
M019,Industrial_Pump,2025-01-08 00:00:00,144,64.2,2.123,104.11,13.83,1416.4,Warning,85,0
M019,Industrial_Pump,2025-01-08 01:00:00,145,63.96,2.414,102.43,13.46,1428.6,Warning,84,0
M019,Industrial_Pump,2025-01-08 02:00:00,146,61.6,2.254,102.78,14.57,1423.2,Warning,83,0
M019,Industrial_Pump,2025-01-08 03:00:00,147,63.74,2.156,100.38,13.97,1416.7,Warning,82,0
M019,Industrial_Pump,2025-01-08 04:00:00,148,63.63,2.489,104.09,14.31,1414.6,Warning,81,0
M019,Industrial_Pump,2025-01-08 05:00:00,149,64.09,2.576,102.16,14.38,1423.7,Warning,80,0
M019,Industrial_Pump,2025-01-08 06:00:00,150,64.37,2.344,103.25,15.43,1432.4,Warning,79,0
M019,Industrial_Pump,2025-01-08 07:00:00,151,64.79,2.503,101.26,14.37,1421.5,Warning,78,0
M019,Industrial_Pump,2025-01-08 08:00:00,152,64.65,2.571,101.2,14.52,1415.6,Warning,77,0
M019,Industrial_Pump,2025-01-08 09:00:00,153,66.13,2.592,104.67,15.01,1382.5,Warning,76,0
M019,Industrial_Pump,2025-01-08 10:00:00,154,66.17,2.608,103.33,14.82,1422.2,Warning,75,0
M019,Industrial_Pump,2025-01-08 11:00:00,155,68.57,2.571,101.11,15.32,1416.1,Warning,74,0
M019,Industrial_Pump,2025-01-08 12:00:00,156,64.96,2.85,105.42,14.9,1428.0,Warning,73,0
M019,Industrial_Pump,2025-01-08 13:00:00,157,64.08,2.585,102.4,14.84,1428.2,Warning,72,0
M019,Industrial_Pump,2025-01-08 14:00:00,158,66.82,3.038,100.41,14.6,1388.1,Warning,71,0
M019,Industrial_Pump,2025-01-08 15:00:00,159,64.54,3.318,101.12,15.05,1417.5,Warning,70,0
M019,Industrial_Pump,2025-01-08 16:00:00,160,65.58,3.012,101.68,15.24,1439.4,Warning,69,0
M019,Industrial_Pump,2025-01-08 17:00:00,161,66.42,3.054,102.86,15.87,1386.1,Warning,68,0
M019,Industrial_Pump,2025-01-08 18:00:00,162,65.83,2.775,101.25,15.75,1420.4,Warning,67,0
